ID,U_ground,U_wall,U_window,U_roof,infiltration,SHGC,Qheating_2020,Qheating_2050,Qheating_2080
76_17_1,0.51,0.482,1.32,0.615,0.000432,0.64,20.119,14.307,9.279
76_17_2,0.51,0.482,1.32,0.615,0.000432,0.64,28.253,20.898,14.715
76_17_3,0.51,0.482,1.32,0.615,0.000432,0.64,74.819,53.731,38.57
76_18_0,0.51,0.482,1.32,0.615,0.000483,0.64,38.501,29.176,21.642
76_18_1,0.51,0.482,1.32,0.615,0.000483,0.64,34.767,25.237,16.994
76_18_2,0.51,0.482,1.32,0.615,0.000483,0.64,35.443,26.016,17.675
76_18_3,0.51,0.482,1.32,0.615,0.000483,0.64,48.196,36.062,26.24
76_18_4,0.51,0.482,1.32,0.615,0.000483,0.64,36.484,23.362,14.848
76_18_5,0.51,0.482,1.32,0.615,0.000483,0.64,211.38,142.539,106.851
76_19_0,0.51,0.482,1.32,0.615,0.000556,0.64,31.458,23.818,17.488
76_19_1,0.51,0.482,1.32,0.615,0.000556,0.64,19.453,13.578,8.502
76_19_2,0.51,0.482,1.32,0.615,0.000556,0.64,22.077,15.852,10.273
76_19_3,0.51,0.482,1.32,0.615,0.000556,0.64,32.63,23.763,16.116
76_19_4,0.51,0.482,1.32,0.615,0.000556,0.64,88.194,62.914,45.596
76_20_0,1.147,0.417,2.997,0.593,0.000308,0.56,14.875,11.061,6.727
76_20_1,1.147,0.417,2.997,0.593,0.000308,0.56,24.602,19.525,13.258
76_20_2,1.147,0.417,2.997,0.593,0.000308,0.56,108.671,86.664,66.65
77_0_0,1.92,1.075,1.968,0.363,0.000568,0.76,82.798,64.659,50.287
77_0_1,1.92,1.075,1.968,0.363,0.000568,0.76,71.031,53.97,40.323
77_0_2,1.92,1.075,1.968,0.363,0.000568,0.76,114.594,85.326,62.688
77_1_0,0.932,1.426,2.113,0.306,0.000509,0.32,52.577,38.396,27.442
77_1_1,0.932,1.426,2.113,0.306,0.000509,0.32,82.258,62.404,47.4
77_1_2,0.932,1.426,2.113,0.306,0.000509,0.32,79.667,60.272,45.411
77_1_3,0.932,1.426,2.113,0.306,0.000509,0.32,64.286,46.679,33.406
77_1_4,0.932,1.426,2.113,0.306,0.000509,0.32,180.177,133.634,103.351
77_2_0,0.437,1.093,3.289,0.193,0.000353,0.53,57.519,43.836,32.457
77_2_1,0.437,1.093,3.289,0.193,0.000353,0.53,55.295,41.73,30.433
77_2_2,0.437,1.093,3.289,0.193,0.000353,0.53,46.618,34.248,23.708
77_2_3,0.437,1.093,3.289,0.193,0.000353,0.53,39.297,27.865,18.184
77_2_4,0.437,1.093,3.289,0.193,0.000353,0.53,109.662,81.434,60.121
77_3_0,0.433,0.415,3.357,0.632,0.000386,0.44,33.899,24.061,15.721
77_3_1,0.433,0.415,3.357,0.632,0.000386,0.44,83.9,66.012,51.23
77_3_2,0.433,0.415,3.357,0.632,0.000386,0.44,52.678,39.128,27.765
77_3_3,0.433,0.415,3.357,0.632,0.000386,0.44,60.976,45.941,33.756
77_3_4,0.433,0.415,3.357,0.632,0.000386,0.44,64.721,47.261,34.696
77_3_5,0.433,0.415,3.357,0.632,0.000386,0.44,174.16,125.171,92.595
77_4_0,0.866,0.423,3.278,0.357,0.000368,0.38,78.637,62.504,49.436
77_4_1,0.866,0.423,3.278,0.357,0.000368,0.38,65.196,50.151,37.993
77_4_2,0.866,0.423,3.278,0.357,0.000368,0.38,46.727,34.009,23.633
77_4_3,0.866,0.423,3.278,0.357,0.000368,0.38,49.309,35.932,25.365
77_4_4,0.866,0.423,3.278,0.357,0.000368,0.38,154.464,120.946,96.152
77_5_0,2.062,0.357,2.904,0.408,0.000288,0.72,70.889,55.134,43.732
77_5_1,2.062,0.357,2.904,0.408,0.000288,0.72,59.204,44.507,33.677
77_5_2,2.062,0.357,2.904,0.408,0.000288,0.72,38.221,26.326,17.715
77_5_3,2.062,0.357,2.904,0.408,0.000288,0.72,55.803,36.306,26.164
77_5_4,2.062,0.357,2.904,0.408,0.000288,0.72,31.497,14.836,8.67
77_5_5,2.062,0.357,2.904,0.408,0.000288,0.72,128.397,76.348,56.254
78_0_0,0.427,0.49,2.687,0.443,0.000592,0.48,34.403,25.487,17.325
78_0_1,0.427,0.49,2.687,0.443,0.000592,0.48,18.077,12.035,6.738
78_0_2,0.427,0.49,2.687,0.443,0.000592,0.48,31.099,22.66,14.746
78_0_3,0.427,0.49,2.687,0.443,0.000592,0.48,42.658,31.571,21.783
78_0_4,0.427,0.49,2.687,0.443,0.000592,0.48,40.715,29.24,20.161
78_0_5,0.427,0.49,2.687,0.443,0.000592,0.48,107.122,75.921,55.072
78_1_0,1.328,0.41,2.885,0.549,0.000581,0.5,36.456,28.884,22.828
78_1_1,1.328,0.41,2.885,0.549,0.000581,0.5,19.456,13.743,9.15
78_1_2,1.328,0.41,2.885,0.549,0.000581,0.5,13.413,8.617,5.145
78_1_3,1.328,0.41,2.885,0.549,0.000581,0.5,10.595,5.863,3.116
78_1_4,1.328,0.41,2.885,0.549,0.000581,0.5,34.37,19.094,12.427
78_1_5,1.328,0.41,2.885,0.549,0.000581,0.5,117.66,76.071,56.564
78_2_0,0.593,1.425,2.723,0.437,0.000516,0.82,24.802,17.452,11.229
78_2_1,0.593,1.425,2.723,0.437,0.000516,0.82,55.171,42.081,31.403
78_2_2,0.593,1.425,2.723,0.437,0.000516,0.82,31.146,21.452,13.794
78_2_3,0.593,1.425,2.723,0.437,0.000516,0.82,101.303,70.599,51.56
78_3_0,1.77,1.22,2.04,0.81,0.000414,0.83,,,
78_3_1,1.77,1.22,2.04,0.81,0.000414,0.83,,,
78_3_2,1.77,1.22,2.04,0.81,0.000414,0.83,,,
78_3_3,1.77,1.22,2.04,0.81,0.000414,0.83,,,
78_3_4,1.77,1.22,2.04,0.81,0.000414,0.83,,,
78_4_0,1.919,0.423,2.035,0.358,0.000483,0.37,27.855,21.17,15.775
78_4_1,1.919,0.423,2.035,0.358,0.000483,0.37,27.745,20.142,14.396
78_4_2,1.919,0.423,2.035,0.358,0.000483,0.37,13.054,7.856,4.582
78_4_3,1.919,0.423,2.035,0.358,0.000483,0.37,73.726,49.058,34.611
78_5_0,0.387,0.408,2.039,0.574,0.000295,0.75,7.118,4.505,2.398
78_5_1,0.387,0.408,2.039,0.574,0.000295,0.75,16.837,10.956,6.786
78_5_2,0.387,0.408,2.039,0.574,0.000295,0.75,5.896,2.776,1.073
78_5_3,0.387,0.408,2.039,0.574,0.000295,0.75,54.71,30.439,19.865
78_6_0,0.378,0.486,1.998,3.317,0.000289,0.73,27.314,20.292,13.919
78_6_1,0.378,0.486,1.998,3.317,0.000289,0.73,7.178,4.27,1.995
78_6_2,0.378,0.486,1.998,3.317,0.000289,0.73,149.957,105.684,79.644
78_7_0,0.824,1.801,1.585,0.335,0.000337,0.47,30.142,21.178,14.403
78_7_1,0.824,1.801,1.585,0.335,0.000337,0.47,38.83,27.204,18.376
78_7_2,0.824,1.801,1.585,0.335,0.000337,0.47,59.418,43.836,32.802
78_7_3,0.824,1.801,1.585,0.335,0.000337,0.47,144.053,104.624,76.96
78_8_0,0.497,1.259,2.118,2.393,0.000326,0.75,42.528,27.84,19.027
78_8_1,0.497,1.259,2.118,2.393,0.000326,0.75,13.437,5.786,2.759
78_8_2,0.497,1.259,2.118,2.393,0.000326,0.75,102.026,62.476,43.097
78_9_0,1.915,1.796,3.291,0.425,0.000333,0.74,28.493,20.131,13.985
78_9_1,1.915,1.796,3.291,0.425,0.000333,0.74,56.543,41.661,31.127
78_9_2,1.915,1.796,3.291,0.425,0.000333,0.74,38.409,26.415,18.102
78_9_3,1.915,1.796,3.291,0.425,0.000333,0.74,168.053,125.23,96.228
78_10_0,1.328,0.41,2.885,0.549,0.000317,0.5,1.148,0.588,0.243
78_10_1,1.328,0.41,2.885,0.549,0.000317,0.5,5.646,3.34,1.469
78_10_2,1.328,0.41,2.885,0.549,0.000317,0.5,6.49,3.539,1.632
78_10_3,1.328,0.41,2.885,0.549,0.000317,0.5,52.951,32.231,22.514
78_11_0,1.328,0.41,2.885,0.549,0.000412,0.5,10.618,6.372,3.904
78_11_1,1.328,0.41,2.885,0.549,0.000412,0.5,16.56,6.429,3.129
78_11_2,1.328,0.41,2.885,0.549,0.000412,0.5,15.418,6.046,3.003
78_11_3,1.328,0.41,2.885,0.549,0.000412,0.5,119.917,77.225,56.71
78_12_0,1.328,0.41,2.885,0.549,0.000424,0.5,10.179,6.029,3.111
78_12_1,1.328,0.41,2.885,0.549,0.000424,0.5,7.321,4.174,1.84
78_12_2,1.328,0.41,2.885,0.549,0.000424,0.5,37.261,23.531,14.482
78_13_0,1.328,0.41,2.885,0.549,0.000403,0.5,88.549,64.201,46.369
78_13_1,1.328,0.41,2.885,0.549,0.000403,0.5,80.44,56.154,39.041
78_13_2,1.328,0.41,2.885,0.549,0.000403,0.5,136.54,95.794,69.666
78_14_0,1.328,0.41,2.885,0.549,0.000411,0.5,77.791,61.374,47.853
78_14_1,1.328,0.41,2.885,0.549,0.000411,0.5,71.366,54.704,41.291
78_14_2,1.328,0.41,2.885,0.549,0.000411,0.5,125.198,92.999,70.237
78_15_0,1.328,0.41,2.885,0.549,0.000577,0.5,73.211,56.349,42.756
78_15_1,1.328,0.41,2.885,0.549,0.000577,0.5,67.216,50.645,37.368
78_15_2,1.328,0.41,2.885,0.549,0.000577,0.5,36.234,24.329,15.146
78_15_3,1.328,0.41,2.885,0.549,0.000577,0.5,127.096,93.234,67.775
78_16_0,1.328,0.41,2.885,0.549,0.000358,0.5,35.103,27.959,21.284
78_16_1,1.328,0.41,2.885,0.549,0.000358,0.5,13.429,9.512,5.814
78_16_2,1.328,0.41,2.885,0.549,0.000358,0.5,30.258,22.297,15.959
78_16_3,1.328,0.41,2.885,0.549,0.000358,0.5,74.896,50.311,35.744
78_17_0,1.328,0.41,2.885,0.549,0.00053,0.5,3.206,2.298,1.073
78_17_1,1.328,0.41,2.885,0.549,0.00053,0.5,21.093,15.711,11.655
78_17_2,1.328,0.41,2.885,0.549,0.00053,0.5,52.19,39.639,27.446
78_18_0,1.328,0.41,2.885,0.549,0.000405,0.5,110.42,90.447,72.641
78_18_1,1.328,0.41,2.885,0.549,0.000405,0.5,80.282,63.343,47.639
78_18_2,1.328,0.41,2.885,0.549,0.000405,0.5,74.373,56.039,41.022
78_18_3,1.328,0.41,2.885,0.549,0.000405,0.5,232.609,162.959,123.22
78_19_0,1.328,0.41,2.885,0.549,0.000303,0.5,42.347,31.451,21.613
78_19_1,1.328,0.41,2.885,0.549,0.000303,0.5,61.225,47.096,34.863
78_19_2,1.328,0.41,2.885,0.549,0.000303,0.5,120.635,94.961,74.17
78_19_3,1.328,0.41,2.885,0.549,0.000303,0.5,214.339,155.822,118.861
78_20_0,0.593,1.425,2.723,0.437,0.000401,0.82,20.585,14.065,8.845
78_20_1,0.593,1.425,2.723,0.437,0.000401,0.82,138.578,103.07,77.482
78_21_0,0.593,1.425,2.723,0.437,0.000379,0.82,17.497,11.985,7.758
78_21_1,0.593,1.425,2.723,0.437,0.000379,0.82,23.139,14.732,8.958
78_21_2,0.593,1.425,2.723,0.437,0.000379,0.82,21.324,13.42,8.136
78_21_3,0.593,1.425,2.723,0.437,0.000379,0.82,19.71,10.585,6.059
78_21_4,0.593,1.425,2.723,0.437,0.000379,0.82,10.889,6.992,3.657
78_21_5,0.593,1.425,2.723,0.437,0.000379,0.82,61.223,35.577,24.147
78_22_0,0.593,1.425,2.723,0.437,0.0001,0.82,74.794,54.785,39.747
78_22_1,0.593,1.425,2.723,0.437,0.0001,0.82,71.925,52.037,37.149
78_22_2,0.593,1.425,2.723,0.437,0.0001,0.82,87.095,64.784,47.954
78_22_3,0.593,1.425,2.723,0.437,0.0001,0.82,87.104,64.828,48.094
78_22_4,0.593,1.425,2.723,0.437,0.0001,0.82,86.723,64.121,47.462
78_22_5,0.593,1.425,2.723,0.437,0.0001,0.82,150.554,109.596,82.295
78_23_0,0.593,1.425,2.723,0.437,0.000309,0.82,49.739,36.47,27.623
78_23_1,0.593,1.425,2.723,0.437,0.000309,0.82,46.102,30.882,21.401
78_23_2,0.593,1.425,2.723,0.437,0.000309,0.82,49.06,32.92,23.114
78_23_3,0.593,1.425,2.723,0.437,0.000309,0.82,56.274,37.918,27.582
78_23_4,0.593,1.425,2.723,0.437,0.000309,0.82,44.052,27.991,19.149
78_23_5,0.593,1.425,2.723,0.437,0.000309,0.82,97.57,67.143,50.013
78_24_0,0.593,1.425,2.723,0.437,0.000321,0.82,1.078,0.411,0.154
78_24_1,0.593,1.425,2.723,0.437,0.000321,0.82,5.72,2.441,0.696
78_24_2,0.593,1.425,2.723,0.437,0.000321,0.82,4.571,1.557,0.301
78_24_3,0.593,1.425,2.723,0.437,0.000321,0.82,8.64,2.729,0.812
78_24_4,0.593,1.425,2.723,0.437,0.000321,0.82,3.862,0.694,0.083
78_24_5,0.593,1.425,2.723,0.437,0.000321,0.82,13.582,6.68,3.852
78_24_6,0.593,1.425,2.723,0.437,0.000321,0.82,83.139,53.99,37.286
78_25_0,0.593,1.425,2.723,0.437,0.000357,0.82,9.014,5.033,2.888
78_25_1,0.593,1.425,2.723,0.437,0.000357,0.82,2.06,0.823,0.288
78_25_2,0.593,1.425,2.723,0.437,0.000357,0.82,18.212,10.489,6.274
78_25_3,0.593,1.425,2.723,0.437,0.000357,0.82,23.755,15.021,9.865
78_25_4,0.593,1.425,2.723,0.437,0.000357,0.82,21.388,12.987,8.322
78_25_5,0.593,1.425,2.723,0.437,0.000357,0.82,173.556,123.276,94.711
78_26_0,0.593,1.425,2.723,0.437,0.000297,0.82,13.65,9.312,6.191
78_26_1,0.593,1.425,2.723,0.437,0.000297,0.82,8.03,5.043,3.038
78_26_2,0.593,1.425,2.723,0.437,0.000297,0.82,20.121,12.691,8.14
78_26_3,0.593,1.425,2.723,0.437,0.000297,0.82,17.962,11.242,7.042
78_26_4,0.593,1.425,2.723,0.437,0.000297,0.82,18.318,11.556,7.172
78_26_5,0.593,1.425,2.723,0.437,0.000297,0.82,18.7,11.808,7.519
78_26_6,0.593,1.425,2.723,0.437,0.000297,0.82,105.141,68.587,49.626
78_27_0,0.593,1.425,2.723,0.437,0.0002,0.82,28.925,22.605,17.436
78_27_1,0.593,1.425,2.723,0.437,0.0002,0.82,12.759,8.567,5.208
78_27_2,0.593,1.425,2.723,0.437,0.0002,0.82,18.49,12.191,7.552
78_27_3,0.593,1.425,2.723,0.437,0.0002,0.82,18.82,11.916,7.424
78_27_4,0.593,1.425,2.723,0.437,0.0002,0.82,21.099,13.272,8.515
78_27_5,0.593,1.425,2.723,0.437,0.0002,0.82,126.765,91.242,69.555
78_28_0,0.593,1.425,2.723,0.437,0.000424,0.82,0.975,0.473,0.182
78_28_1,0.593,1.425,2.723,0.437,0.000424,0.82,11.266,7.344,3.877
78_28_2,0.593,1.425,2.723,0.437,0.000424,0.82,2.676,1.484,0.462
78_28_3,0.593,1.425,2.723,0.437,0.000424,0.82,10.235,6.717,3.485
78_28_4,0.593,1.425,2.723,0.437,0.000424,0.82,8.172,5.112,2.482
78_28_5,0.593,1.425,2.723,0.437,0.000424,0.82,4.743,2.671,1.01
78_28_6,0.593,1.425,2.723,0.437,0.000424,0.82,161.088,109.532,80.682
78_29_0,0.593,1.425,2.723,0.437,0.000414,0.82,16.175,12.164,8.908
78_29_1,0.593,1.425,2.723,0.437,0.000414,0.82,16.828,11.903,7.685
78_29_2,0.593,1.425,2.723,0.437,0.000414,0.82,19.467,13.819,9.148
78_29_3,0.593,1.425,2.723,0.437,0.000414,0.82,13.417,8.445,5.054
78_29_4,0.593,1.425,2.723,0.437,0.000414,0.82,14.427,8.611,5.177
78_29_5,0.593,1.425,2.723,0.437,0.000414,0.82,86.858,60.866,44.499
78_30_0,1.77,1.22,2.04,0.81,0.000496,0.83,14.936,10.105,6.135
78_30_1,1.77,1.22,2.04,0.81,0.000496,0.83,16.81,11.432,6.903
78_30_2,1.77,1.22,2.04,0.81,0.000496,0.83,22.932,15.827,9.708
78_30_3,1.77,1.22,2.04,0.81,0.000496,0.83,34.145,24.815,17.066
78_30_4,1.77,1.22,2.04,0.81,0.000496,0.83,15.482,9.314,5.308
78_30_5,1.77,1.22,2.04,0.81,0.000496,0.83,101.18,70.356,50.934
79_0_0,1.903,0.422,1.273,0.556,0.000591,0.41,44.48,35.305,27.189
79_0_1,1.903,0.422,1.273,0.556,0.000591,0.41,31.683,23.871,16.731
79_0_2,1.903,0.422,1.273,0.556,0.000591,0.41,24.163,17.608,11.316
79_0_3,1.903,0.422,1.273,0.556,0.000591,0.41,25.692,19.367,12.663
79_0_4,1.903,0.422,1.273,0.556,0.000591,0.41,99.741,75.852,57.024
79_1_0,1.018,0.966,2.909,0.321,0.000361,0.38,29.996,21.058,14.052
79_1_1,1.018,0.966,2.909,0.321,0.000361,0.38,49.18,36.833,27.549
79_1_2,1.018,0.966,2.909,0.321,0.000361,0.38,53.058,40.294,30.62
79_1_3,1.018,0.966,2.909,0.321,0.000361,0.38,39.556,28.947,20.405
79_1_4,1.018,0.966,2.909,0.321,0.000361,0.38,86.747,63.301,45.949
79_2_0,1.976,0.468,3.267,0.449,0.00036,0.43,31.472,24.202,19.25
79_2_1,1.976,0.468,3.267,0.449,0.00036,0.43,17.404,12.024,7.959
79_2_2,1.976,0.468,3.267,0.449,0.00036,0.43,4.864,2.809,1.214
79_2_3,1.976,0.468,3.267,0.449,0.00036,0.43,17.007,11.911,7.623
79_2_4,1.976,0.468,3.267,0.449,0.00036,0.43,68.332,49.408,35.809
79_3_0,0.581,0.421,1.569,0.796,0.000492,0.39,10.864,6.879,4
79_3_1,0.581,0.421,1.569,0.796,0.000492,0.39,1.255,0.515,0.121
79_3_2,0.581,0.421,1.569,0.796,0.000492,0.39,17.418,11.966,7.553
79_3_3,0.581,0.421,1.569,0.796,0.000492,0.39,2.188,1.181,0.33
79_3_4,0.581,0.421,1.569,0.796,0.000492,0.39,78.889,55.433,39.566
79_4_0,2.779,0.47,1.318,0.471,0.000494,0.84,22.168,16.088,12.076
79_4_1,2.779,0.47,1.318,0.471,0.000494,0.84,6.696,3.936,2.088
79_4_2,2.779,0.47,1.318,0.471,0.000494,0.84,8.204,4.976,2.641
79_4_3,2.779,0.47,1.318,0.471,0.000494,0.84,2.89,1.616,0.561
79_4_4,2.779,0.47,1.318,0.471,0.000494,0.84,86.979,64.372,47.987
79_5_0,2.076,0.474,2.901,0.773,0.000356,0.6,51.864,41.218,34.647
79_5_1,2.076,0.474,2.901,0.773,0.000356,0.6,2.579,1.249,0.409
79_5_2,2.076,0.474,2.901,0.773,0.000356,0.6,1.801,0.805,0.225
79_5_3,2.076,0.474,2.901,0.773,0.000356,0.6,17.201,11.962,7.727
79_5_4,2.076,0.474,2.901,0.773,0.000356,0.6,95.423,70.276,53.984
79_6_0,2.801,0.472,2.694,0.389,0.000291,0.71,25.921,20.324,16.754
79_6_1,2.801,0.472,2.694,0.389,0.000291,0.71,9.261,5.978,3.445
79_6_2,2.801,0.472,2.694,0.389,0.000291,0.71,1.445,0.629,0.145
79_6_3,2.801,0.472,2.694,0.389,0.000291,0.71,2.81,1.512,0.456
79_6_4,2.801,0.472,2.694,0.389,0.000291,0.71,36.248,24.713,16.713
79_7_0,0.563,0.353,1.671,0.337,0.000504,0.41,31.353,24.505,19.455
79_7_1,0.563,0.353,1.671,0.337,0.000504,0.41,16.964,11.949,7.863
79_7_2,0.563,0.353,1.671,0.337,0.000504,0.41,4.843,2.836,1.262
79_7_3,0.563,0.353,1.671,0.337,0.000504,0.41,8.075,5.035,2.616
79_7_4,0.563,0.353,1.671,0.337,0.000504,0.41,67.724,49.816,36.42
79_8_0,0.509,1.983,3.313,1.259,0.00054,0.78,28.273,19.553,13.772
79_8_1,0.509,1.983,3.313,1.259,0.00054,0.78,24.892,16.872,11.419
79_8_2,0.509,1.983,3.313,1.259,0.00054,0.78,24.3,16.662,11.194
79_8_3,0.509,1.983,3.313,1.259,0.00054,0.78,32.305,23.235,16.509
79_8_4,0.509,1.983,3.313,1.259,0.00054,0.78,115.45,81.373,59.288
79_9_0,0.347,0.649,2.763,0.818,0.000359,0.54,7.283,4.317,2.201
79_9_1,0.347,0.649,2.763,0.818,0.000359,0.54,8.345,5.009,2.59
79_9_2,0.347,0.649,2.763,0.818,0.000359,0.54,19.057,13.295,8.603
79_9_3,0.347,0.649,2.763,0.818,0.000359,0.54,12.669,8.368,4.979
79_9_4,0.347,0.649,2.763,0.818,0.000359,0.54,93.078,66.349,50.675
79_10_0,1.018,0.966,2.909,0.321,0.000597,0.38,59.218,47.243,37.857
79_10_1,1.018,0.966,2.909,0.321,0.000597,0.38,48.006,37.198,28.662
79_10_2,1.018,0.966,2.909,0.321,0.000597,0.38,35.271,26.197,18.908
79_10_3,1.018,0.966,2.909,0.321,0.000597,0.38,29.308,21.123,14.385
79_10_4,1.018,0.966,2.909,0.321,0.000597,0.38,119.646,89.445,66.693
79_11_0,1.018,0.966,2.909,0.321,0.000595,0.38,38.255,29.03,21.846
79_11_1,1.018,0.966,2.909,0.321,0.000595,0.38,20.508,14.446,9.503
79_11_2,1.018,0.966,2.909,0.321,0.000595,0.38,31.142,22.491,15.784
79_11_3,1.018,0.966,2.909,0.321,0.000595,0.38,18.351,12.222,7.526
79_11_4,1.018,0.966,2.909,0.321,0.000595,0.38,101.415,73.314,54.184
79_12_0,1.018,0.966,2.909,0.321,0.000386,0.38,17.307,12.034,7.73
79_12_1,1.018,0.966,2.909,0.321,0.000386,0.38,26.231,19.193,13.409
79_12_2,1.018,0.966,2.909,0.321,0.000386,0.38,18.642,13.019,8.283
79_12_3,1.018,0.966,2.909,0.321,0.000386,0.38,15.885,10.906,6.567
79_12_4,1.018,0.966,2.909,0.321,0.000386,0.38,97.261,73.41,55.905
79_13_0,1.018,0.966,2.909,0.321,0.000416,0.38,38.585,28.128,19.525
79_13_1,1.018,0.966,2.909,0.321,0.000416,0.38,35.786,25.575,17.164
79_13_2,1.018,0.966,2.909,0.321,0.000416,0.38,31.407,21.682,13.968
79_13_3,1.018,0.966,2.909,0.321,0.000416,0.38,43.113,30.015,20.9
79_13_4,1.018,0.966,2.909,0.321,0.000416,0.38,105.096,70.162,49.988
79_14_0,1.018,0.966,2.909,0.321,0.000378,0.38,76.264,59.244,45.474
79_14_1,1.018,0.966,2.909,0.321,0.000378,0.38,60.964,45.713,33.28
79_14_2,1.018,0.966,2.909,0.321,0.000378,0.38,82.383,64.711,50.136
79_14_3,1.018,0.966,2.909,0.321,0.000378,0.38,79.184,61.777,47.376
79_14_4,1.018,0.966,2.909,0.321,0.000378,0.38,119.534,85.887,62.998
79_15_0,1.018,0.966,2.909,0.321,0.000433,0.38,34.279,24.715,16.905
79_15_1,1.018,0.966,2.909,0.321,0.000433,0.38,33.701,24.16,16.3
79_15_2,1.018,0.966,2.909,0.321,0.000433,0.38,57.272,44.051,33.755
79_15_3,1.018,0.966,2.909,0.321,0.000433,0.38,33.854,23.734,15.978
79_15_4,1.018,0.966,2.909,0.321,0.000433,0.38,117.394,83.31,62.723
79_16_0,1.018,0.966,2.909,0.321,0.000393,0.38,29.7,23.183,17.795
79_16_1,1.018,0.966,2.909,0.321,0.000393,0.38,14.696,10.108,6.309
79_16_2,1.018,0.966,2.909,0.321,0.000393,0.38,9.37,5.97,3.333
79_16_3,1.018,0.966,2.909,0.321,0.000393,0.38,12.022,7.611,4.496
79_16_4,1.018,0.966,2.909,0.321,0.000393,0.38,109.306,76.993,58.829
79_17_0,1.018,0.966,2.909,0.321,0.000455,0.38,10.854,7.235,4.324
79_17_1,1.018,0.966,2.909,0.321,0.000455,0.38,6.48,3.935,1.921
79_17_2,1.018,0.966,2.909,0.321,0.000455,0.38,7.553,4.598,2.231
79_17_3,1.018,0.966,2.909,0.321,0.000455,0.38,2.99,1.506,0.464
79_17_4,1.018,0.966,2.909,0.321,0.000455,0.38,70.231,48.263,34.864
79_18_0,1.018,0.966,2.909,0.321,0.0001,0.38,11.947,8.142,4.903
79_18_1,1.018,0.966,2.909,0.321,0.0001,0.38,6.78,4.112,1.831
79_18_2,1.018,0.966,2.909,0.321,0.0001,0.38,6.239,3.624,1.426
79_18_3,1.018,0.966,2.909,0.321,0.0001,0.38,7.508,4.05,1.653
79_18_4,1.018,0.966,2.909,0.321,0.0001,0.38,109.484,68.671,49.285
79_19_0,1.018,0.966,2.909,0.321,0.000369,0.38,26.617,20.801,15.898
79_19_1,1.018,0.966,2.909,0.321,0.000369,0.38,5.509,3.32,1.656
79_19_2,1.018,0.966,2.909,0.321,0.000369,0.38,18.11,12.803,8.416
79_19_3,1.018,0.966,2.909,0.321,0.000369,0.38,8.256,4.919,2.698
79_19_4,1.018,0.966,2.909,0.321,0.000369,0.38,111.955,82.398,64.216
79_20_0,1.976,0.468,3.267,0.449,0.000342,0.43,18.806,13.996,9.828
79_20_1,1.976,0.468,3.267,0.449,0.000342,0.43,16.12,11.426,7.42
79_20_2,1.976,0.468,3.267,0.449,0.000342,0.43,10.479,6.721,3.848
79_20_3,1.976,0.468,3.267,0.449,0.000342,0.43,13.211,8.198,4.898
79_20_4,1.976,0.468,3.267,0.449,0.000342,0.43,77.314,51.973,36.816
79_21_0,1.976,0.468,3.267,0.449,0.000462,0.43,44.403,33.812,25.294
79_21_1,1.976,0.468,3.267,0.449,0.000462,0.43,36.371,26.481,18.533
79_21_2,1.976,0.468,3.267,0.449,0.000462,0.43,30.856,21.262,13.919
79_21_3,1.976,0.468,3.267,0.449,0.000462,0.43,19.483,11.615,6.65
79_21_4,1.976,0.468,3.267,0.449,0.000462,0.43,87.174,56.519,38.935
79_22_0,1.976,0.468,3.267,0.449,0.000411,0.43,29.333,22.8,17.529
79_22_1,1.976,0.468,3.267,0.449,0.000411,0.43,15.511,10.707,6.705
79_22_2,1.976,0.468,3.267,0.449,0.000411,0.43,11.928,7.696,4.493
79_22_3,1.976,0.468,3.267,0.449,0.000411,0.43,23.189,16.17,11.157
79_22_4,1.976,0.468,3.267,0.449,0.000411,0.43,77.276,54.179,39.251
79_23_0,1.976,0.468,3.267,0.449,0.00039,0.43,63.318,49.888,39.003
79_23_1,1.976,0.468,3.267,0.449,0.00039,0.43,26.556,18.277,11.497
79_23_2,1.976,0.468,3.267,0.449,0.00039,0.43,52.163,39.325,29.319
79_23_3,1.976,0.468,3.267,0.449,0.00039,0.43,46.838,33.915,24.763
79_23_4,1.976,0.468,3.267,0.449,0.00039,0.43,115.358,81.441,60.562
79_24_0,1.976,0.468,3.267,0.449,0.000514,0.43,44.708,35.076,26.189
79_24_1,1.976,0.468,3.267,0.449,0.000514,0.43,45.364,35.462,26.289
79_24_2,1.976,0.468,3.267,0.449,0.000514,0.43,42.186,32.607,23.717
79_24_3,1.976,0.468,3.267,0.449,0.000514,0.43,36.99,27.773,19.359
79_24_4,1.976,0.468,3.267,0.449,0.000514,0.43,148.973,111.938,86.585
79_25_0,1.976,0.468,3.267,0.449,0.000439,0.43,18.744,14.623,10.006
79_25_1,1.976,0.468,3.267,0.449,0.000439,0.43,11.121,7.943,4.621
79_25_2,1.976,0.468,3.267,0.449,0.000439,0.43,16.886,12.53,7.835
79_25_3,1.976,0.468,3.267,0.449,0.000439,0.43,6.674,4.311,2.204
79_25_4,1.976,0.468,3.267,0.449,0.000439,0.43,69.738,49.96,35.233
79_26_0,1.976,0.468,3.267,0.449,0.000403,0.43,11.979,8.958,5.196
79_26_1,1.976,0.468,3.267,0.449,0.000403,0.43,12.173,9.034,5.099
79_26_2,1.976,0.468,3.267,0.449,0.000403,0.43,11.997,8.684,4.837
79_26_3,1.976,0.468,3.267,0.449,0.000403,0.43,8.214,5.561,2.797
